item_id,item_name,item_description,item_price,item_category,item_is_veg,restaurant_name,restaurant_address,restaurant_phone_numbers,restaurant_cuisines,restaurant_opening_hours,restaurant_dining_rating,restaurant_delivery_rating,restaurant_dining_ratings_count,restaurant_delivery_ratings_count,restaurant_source_url,created_at,updated_at
462,Korean - Spicy Chorizo Pizza With Burrata Cheese,A classic NY style pizza prepared with our signature pizza base & our,975.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
463,Korean - Seoul Spicy Chicken Pizza,A classic NY style pizza prepared with our signature pizza base & our,995.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
464,Korean - Roasted Veg Deep Dish Pizza,,1295.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
465,Korean - Margherita Pizza on the go,Double Cheese Margherita Pizza on the Go is prepared on an airy and,395.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
466,Korean - Peri Peri Mushroom (Extra Spicy) Pizza on the go,Peri Peri Mushroom (Extra Spicy) Pizza on the Go is prepared on an,395.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
467,Korean - Mixed Vegetable Pizza on the go,Mixed Vegetable Pizza on the Go is prepared on an airy and crispy,395.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
468,Korean - Truffle Mushroom Pizza on the go,Truffle Mushroom Pizza on the Go is prepared on an airy and crispy,395.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
469,Korean - Peri Peri Paneer Pizza on the go,Peri Peri Paneer Pizza on the Go is prepared on an airy and,395.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
470,Korean - Pesto & Sundried Tomato Pizza on the go,Pesto & Sundried Tomato Pizza on the Go is prepared on an airy,395.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
471,Korean - Toasted Leek & Mushroom Pizza on the go,Toasted Leek & Mushroom Pizza on the Go is prepared on an airy,395.0,Pizza,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
472,Korean - Pepperoni Pizza on the go,Pepperoni Pizza on the Go is prepared on an airy and crispy detroit,445.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
473,Korean - Grilled Chicken With Roasted Pepper Pizza on the go,Grilled Chicken With Roasted Pepper Pizza on the Go is prepared on an,445.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
474,Korean - Roasted Chicken Blister Pizza on the go,Roasted Chicken Blister Footlong Pizza is prepared on an airy and crispy detroit,445.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
475,Korean - Peri Peri Chicken (Extra Spicy) Pizza on the go,Peri Peri Chicken (Extra Spicy) Pizza on the Go is prepared on an,445.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
476,Korean - Pesto Pulled Chicken Pizza on the go,Pesto Pulled Chicken Pizza on the Go is prepared on an airy and,445.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
477,Korean - Shredded Pepperoni Pizza on the go,Shredded Pepperoni Pizza on the Go is prepared on an airy and crispy,445.0,Pizza,false,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
478,Korean Cheese Bun,Homemade pull apart garlic bread loaf with mozzarella cheese and basil peri peri,345.0,Sides & Snacks,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
479,Korean Cheese Bun with Pesto,Homemade pull apart garlic bread loaf with mozzarella cheese and pesto sauce,395.0,Sides & Snacks,true,Nomad Pizza - Traveller Series,"Shop 73, Bhagat Singh Market, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918851083177""]","[""Pizza"", ""Italian"", ""Fast Food"", ""Desserts"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 5am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 6am, 11am \u2013 12midnight (Today)""}]",4.1,4.2,2091,2091,https://www.zomato.com/ncr/nomad-pizza-traveller-series-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
